event_id,beneficiary_id,event_type,event_timestamp,user_agent
4893,291,message_read,2026-01-21 20:38:57,Chrome Mobile
4894,276,view_coverage,2026-01-21 20:54:13,Chrome Mobile
4895,185,view_claims,2026-01-21 21:09:29,Chrome Mobile
4896,583,view_claims,2026-01-21 21:24:45,Firefox Desktop
4897,143,login,2026-01-21 21:40:01,Chrome Mobile
4898,714,login,2026-01-21 21:55:17,Chrome Mobile
4899,996,view_claims,2026-01-21 22:10:32,Safari iOS
4900,569,message_read,2026-01-21 22:25:48,Chrome Mobile
4901,287,login,2026-01-21 22:41:04,Safari iOS
4902,349,login,2026-01-21 22:56:20,Chrome Mobile
4903,794,view_claims,2026-01-21 23:11:36,Firefox Desktop
4904,733,view_coverage,2026-01-21 23:26:52,Chrome Mobile
4905,477,view_claims,2026-01-21 23:42:08,Firefox Desktop
4906,663,view_claims,2026-01-21 23:57:24,Firefox Desktop
4907,763,view_coverage,2026-01-22 00:12:40,Chrome Mobile
4908,605,view_coverage,2026-01-22 00:27:56,Chrome Mobile
4909,215,login,2026-01-22 00:43:12,Firefox Desktop
4910,552,login,2026-01-22 00:58:28,Safari iOS
4911,176,login,2026-01-22 01:13:44,Firefox Desktop
4912,220,view_claims,2026-01-22 01:29:00,Firefox Desktop
4913,6,message_read,2026-01-22 01:44:15,Firefox Desktop
4914,697,message_read,2026-01-22 01:59:31,Firefox Desktop
4915,734,view_claims,2026-01-22 02:14:47,Safari iOS
4916,388,message_read,2026-01-22 02:30:03,Firefox Desktop
4917,698,view_coverage,2026-01-22 02:45:19,Chrome Mobile
4918,576,message_read,2026-01-22 03:00:35,Safari iOS
4919,207,view_claims,2026-01-22 03:15:51,Firefox Desktop
4920,475,view_coverage,2026-01-22 03:31:07,Firefox Desktop
4921,300,message_read,2026-01-22 03:46:23,Chrome Mobile
4922,846,view_coverage,2026-01-22 04:01:39,Firefox Desktop
4923,238,message_read,2026-01-22 04:16:55,Chrome Mobile
4924,533,message_read,2026-01-22 04:32:11,Chrome Mobile
4925,40,view_claims,2026-01-22 04:47:27,Chrome Mobile
4926,74,view_coverage,2026-01-22 05:02:43,Firefox Desktop
4927,816,message_read,2026-01-22 05:17:59,Chrome Mobile
4928,567,login,2026-01-22 05:33:14,Firefox Desktop
4929,262,login,2026-01-22 05:48:30,Firefox Desktop
4930,953,view_coverage,2026-01-22 06:03:46,Chrome Mobile
4931,932,view_claims,2026-01-22 06:19:02,Chrome Mobile
4932,312,view_claims,2026-01-22 06:34:18,Chrome Mobile
4933,700,view_claims,2026-01-22 06:49:34,Safari iOS
4934,636,login,2026-01-22 07:04:50,Safari iOS
4935,403,view_claims,2026-01-22 07:20:06,Firefox Desktop
4936,119,login,2026-01-22 07:35:22,Chrome Mobile
4937,478,message_read,2026-01-22 07:50:38,Chrome Mobile
4938,708,view_claims,2026-01-22 08:05:54,Chrome Mobile
4939,23,login,2026-01-22 08:21:10,Safari iOS
4940,365,message_read,2026-01-22 08:36:26,Firefox Desktop
4941,834,login,2026-01-22 08:51:42,Chrome Mobile
4942,918,login,2026-01-22 09:06:58,Chrome Mobile
4943,328,login,2026-01-22 09:22:13,Safari iOS
4944,569,message_read,2026-01-22 09:37:29,Chrome Mobile
4945,236,message_read,2026-01-22 09:52:45,Chrome Mobile
4946,848,view_claims,2026-01-22 10:08:01,Firefox Desktop
4947,365,message_read,2026-01-22 10:23:17,Chrome Mobile
4948,424,login,2026-01-22 10:38:33,Firefox Desktop
4949,480,view_claims,2026-01-22 10:53:49,Chrome Mobile
4950,420,view_claims,2026-01-22 11:09:05,Firefox Desktop
4951,584,message_read,2026-01-22 11:24:21,Chrome Mobile
4952,646,login,2026-01-22 11:39:37,Safari iOS
4953,603,view_claims,2026-01-22 11:54:53,Firefox Desktop
4954,170,view_claims,2026-01-22 12:10:09,Firefox Desktop
4955,689,view_coverage,2026-01-22 12:25:25,Safari iOS
4956,3,message_read,2026-01-22 12:40:41,Firefox Desktop
4957,298,message_read,2026-01-22 12:55:56,Chrome Mobile
4958,397,login,2026-01-22 13:11:12,Chrome Mobile
4959,527,view_claims,2026-01-22 13:26:28,Firefox Desktop
4960,437,message_read,2026-01-22 13:41:44,Chrome Mobile
4961,379,login,2026-01-22 13:57:00,Safari iOS
4962,615,login,2026-01-22 14:12:16,Firefox Desktop
4963,780,view_coverage,2026-01-22 14:27:32,Safari iOS
4964,337,view_coverage,2026-01-22 14:42:48,Safari iOS
4965,757,message_read,2026-01-22 14:58:04,Firefox Desktop
4966,384,view_coverage,2026-01-22 15:13:20,Chrome Mobile
4967,861,view_claims,2026-01-22 15:28:36,Chrome Mobile
4968,916,message_read,2026-01-22 15:43:52,Safari iOS
4969,761,message_read,2026-01-22 15:59:08,Safari iOS
4970,699,login,2026-01-22 16:14:24,Firefox Desktop
4971,882,view_claims,2026-01-22 16:29:40,Safari iOS
4972,137,view_coverage,2026-01-22 16:44:55,Firefox Desktop
4973,789,view_coverage,2026-01-22 17:00:11,Firefox Desktop
4974,51,login,2026-01-22 17:15:27,Firefox Desktop
4975,106,login,2026-01-22 17:30:43,Firefox Desktop
4976,728,message_read,2026-01-22 17:45:59,Chrome Mobile
4977,678,message_read,2026-01-22 18:01:15,Chrome Mobile
4978,697,login,2026-01-22 18:16:31,Safari iOS
4979,579,view_claims,2026-01-22 18:31:47,Chrome Mobile
4980,532,login,2026-01-22 18:47:03,Firefox Desktop
4981,342,view_claims,2026-01-22 19:02:19,Chrome Mobile
4982,805,view_coverage,2026-01-22 19:17:35,Safari iOS
4983,264,message_read,2026-01-22 19:32:51,Chrome Mobile
4984,425,message_read,2026-01-22 19:48:07,Safari iOS
4985,546,message_read,2026-01-22 20:03:23,Safari iOS
4986,717,view_claims,2026-01-22 20:18:38,Safari iOS
4987,213,view_claims,2026-01-22 20:33:54,Firefox Desktop
4988,899,view_claims,2026-01-22 20:49:10,Chrome Mobile
4989,546,view_coverage,2026-01-22 21:04:26,Firefox Desktop
4990,829,view_claims,2026-01-22 21:19:42,Safari iOS
4991,617,message_read,2026-01-22 21:34:58,Safari iOS
4992,321,login,2026-01-22 21:50:14,Safari iOS
4993,935,view_coverage,2026-01-22 22:05:30,Chrome Mobile
4994,631,message_read,2026-01-22 22:20:46,Firefox Desktop
4995,525,message_read,2026-01-22 22:36:02,Firefox Desktop
4996,543,view_claims,2026-01-22 22:51:18,Firefox Desktop
4997,926,message_read,2026-01-22 23:06:34,Chrome Mobile
4998,57,view_claims,2026-01-22 23:21:50,Firefox Desktop
4999,392,login,2026-01-22 23:37:06,Safari iOS
5000,973,view_coverage,2026-01-22 23:52:22,Safari iOS
5001,272,view_coverage,2026-01-23 00:07:37,Firefox Desktop
5002,388,view_claims,2026-01-23 00:22:53,Safari iOS
5003,40,login,2026-01-23 00:38:09,Firefox Desktop
5004,115,login,2026-01-23 00:53:25,Safari iOS
5005,328,login,2026-01-23 01:08:41,Firefox Desktop
5006,344,view_claims,2026-01-23 01:23:57,Firefox Desktop
5007,734,view_claims,2026-01-23 01:39:13,Chrome Mobile
5008,557,view_coverage,2026-01-23 01:54:29,Chrome Mobile
5009,897,view_claims,2026-01-23 02:09:45,Firefox Desktop
5010,643,view_coverage,2026-01-23 02:25:01,Firefox Desktop
5011,751,view_claims,2026-01-23 02:40:17,Safari iOS
5012,359,view_coverage,2026-01-23 02:55:33,Safari iOS
5013,422,login,2026-01-23 03:10:49,Chrome Mobile
5014,906,view_claims,2026-01-23 03:26:05,Firefox Desktop
5015,496,view_claims,2026-01-23 03:41:21,Firefox Desktop
5016,748,view_coverage,2026-01-23 03:56:36,Chrome Mobile
5017,774,view_claims,2026-01-23 04:11:52,Chrome Mobile
5018,574,view_claims,2026-01-23 04:27:08,Chrome Mobile
5019,939,view_claims,2026-01-23 04:42:24,Safari iOS
5020,460,view_claims,2026-01-23 04:57:40,Firefox Desktop
5021,274,login,2026-01-23 05:12:56,Firefox Desktop
5022,877,view_coverage,2026-01-23 05:28:12,Safari iOS
5023,783,view_claims,2026-01-23 05:43:28,Chrome Mobile
5024,340,message_read,2026-01-23 05:58:44,Chrome Mobile
5025,279,message_read,2026-01-23 06:14:00,Firefox Desktop
5026,179,view_coverage,2026-01-23 06:29:16,Firefox Desktop
5027,24,message_read,2026-01-23 06:44:32,Chrome Mobile
5028,580,view_coverage,2026-01-23 06:59:48,Firefox Desktop
5029,112,message_read,2026-01-23 07:15:04,Safari iOS
5030,770,message_read,2026-01-23 07:30:19,Firefox Desktop
5031,498,view_claims,2026-01-23 07:45:35,Firefox Desktop
5032,428,login,2026-01-23 08:00:51,Chrome Mobile
5033,929,view_claims,2026-01-23 08:16:07,Safari iOS
5034,59,message_read,2026-01-23 08:31:23,Firefox Desktop
5035,472,view_coverage,2026-01-23 08:46:39,Safari iOS
5036,780,view_claims,2026-01-23 09:01:55,Firefox Desktop
5037,485,login,2026-01-23 09:17:11,Safari iOS
5038,520,view_coverage,2026-01-23 09:32:27,Firefox Desktop
5039,346,view_coverage,2026-01-23 09:47:43,Firefox Desktop
5040,361,view_claims,2026-01-23 10:02:59,Chrome Mobile
5041,540,login,2026-01-23 10:18:15,Firefox Desktop
5042,10,message_read,2026-01-23 10:33:31,Firefox Desktop
5043,364,login,2026-01-23 10:48:47,Chrome Mobile
5044,721,view_coverage,2026-01-23 11:04:03,Chrome Mobile
5045,218,message_read,2026-01-23 11:19:18,Chrome Mobile
5046,439,view_claims,2026-01-23 11:34:34,Safari iOS
5047,977,view_coverage,2026-01-23 11:49:50,Chrome Mobile
5048,243,login,2026-01-23 12:05:06,Chrome Mobile
5049,864,message_read,2026-01-23 12:20:22,Safari iOS
5050,970,view_coverage,2026-01-23 12:35:38,Safari iOS
5051,515,view_coverage,2026-01-23 12:50:54,Firefox Desktop
5052,913,view_claims,2026-01-23 13:06:10,Safari iOS
5053,776,login,2026-01-23 13:21:26,Safari iOS
5054,669,message_read,2026-01-23 13:36:42,Chrome Mobile
5055,401,login,2026-01-23 13:51:58,Firefox Desktop
5056,390,view_claims,2026-01-23 14:07:14,Firefox Desktop
5057,743,view_coverage,2026-01-23 14:22:30,Firefox Desktop
5058,820,login,2026-01-23 14:37:46,Chrome Mobile
5059,737,view_claims,2026-01-23 14:53:01,Safari iOS
5060,891,login,2026-01-23 15:08:17,Firefox Desktop
5061,550,message_read,2026-01-23 15:23:33,Chrome Mobile
5062,364,message_read,2026-01-23 15:38:49,Chrome Mobile
5063,308,login,2026-01-23 15:54:05,Safari iOS
5064,696,message_read,2026-01-23 16:09:21,Firefox Desktop
5065,385,view_coverage,2026-01-23 16:24:37,Safari iOS
5066,380,view_coverage,2026-01-23 16:39:53,Safari iOS
5067,65,view_coverage,2026-01-23 16:55:09,Firefox Desktop
5068,709,message_read,2026-01-23 17:10:25,Chrome Mobile
5069,324,view_coverage,2026-01-23 17:25:41,Chrome Mobile
5070,69,message_read,2026-01-23 17:40:57,Safari iOS
5071,36,view_coverage,2026-01-23 17:56:13,Firefox Desktop
5072,137,view_claims,2026-01-23 18:11:29,Chrome Mobile
5073,306,login,2026-01-23 18:26:45,Safari iOS
5074,432,message_read,2026-01-23 18:42:00,Firefox Desktop
5075,279,view_coverage,2026-01-23 18:57:16,Safari iOS
5076,427,view_claims,2026-01-23 19:12:32,Chrome Mobile
5077,423,login,2026-01-23 19:27:48,Chrome Mobile
5078,804,login,2026-01-23 19:43:04,Safari iOS
5079,46,login,2026-01-23 19:58:20,Safari iOS
5080,614,view_coverage,2026-01-23 20:13:36,Chrome Mobile
5081,435,view_coverage,2026-01-23 20:28:52,Chrome Mobile
5082,558,view_coverage,2026-01-23 20:44:08,Firefox Desktop
5083,627,view_coverage,2026-01-23 20:59:24,Chrome Mobile
5084,339,message_read,2026-01-23 21:14:40,Safari iOS
5085,412,message_read,2026-01-23 21:29:56,Chrome Mobile
5086,462,view_coverage,2026-01-23 21:45:12,Chrome Mobile
5087,583,view_coverage,2026-01-23 22:00:28,Firefox Desktop
5088,303,view_claims,2026-01-23 22:15:44,Firefox Desktop
5089,250,message_read,2026-01-23 22:30:59,Chrome Mobile
5090,212,view_coverage,2026-01-23 22:46:15,Safari iOS
5091,510,login,2026-01-23 23:01:31,Chrome Mobile
5092,189,view_coverage,2026-01-23 23:16:47,Chrome Mobile
5093,712,login,2026-01-23 23:32:03,Chrome Mobile
5094,41,login,2026-01-23 23:47:19,Firefox Desktop
5095,89,login,2026-01-24 00:02:35,Firefox Desktop
5096,123,view_coverage,2026-01-24 00:17:51,Safari iOS
5097,432,message_read,2026-01-24 00:33:07,Chrome Mobile
5098,111,view_coverage,2026-01-24 00:48:23,Chrome Mobile
5099,542,message_read,2026-01-24 01:03:39,Firefox Desktop
5100,421,login,2026-01-24 01:18:55,Safari iOS
5101,624,view_claims,2026-01-24 01:34:11,Firefox Desktop
5102,323,message_read,2026-01-24 01:49:27,Firefox Desktop
5103,153,view_claims,2026-01-24 02:04:42,Chrome Mobile
5104,736,view_coverage,2026-01-24 02:19:58,Safari iOS
5105,975,view_coverage,2026-01-24 02:35:14,Firefox Desktop
5106,518,login,2026-01-24 02:50:30,Firefox Desktop
5107,939,view_coverage,2026-01-24 03:05:46,Safari iOS
5108,570,message_read,2026-01-24 03:21:02,Firefox Desktop
5109,409,message_read,2026-01-24 03:36:18,Safari iOS
5110,170,message_read,2026-01-24 03:51:34,Safari iOS
5111,356,login,2026-01-24 04:06:50,Firefox Desktop
5112,412,view_claims,2026-01-24 04:22:06,Chrome Mobile
5113,142,message_read,2026-01-24 04:37:22,Safari iOS
5114,268,login,2026-01-24 04:52:38,Firefox Desktop
5115,985,message_read,2026-01-24 05:07:54,Safari iOS
5116,209,view_claims,2026-01-24 05:23:10,Firefox Desktop
5117,885,login,2026-01-24 05:38:26,Chrome Mobile
5118,235,login,2026-01-24 05:53:41,Firefox Desktop
5119,571,view_claims,2026-01-24 06:08:57,Chrome Mobile
5120,373,login,2026-01-24 06:24:13,Chrome Mobile
5121,969,login,2026-01-24 06:39:29,Firefox Desktop
5122,378,login,2026-01-24 06:54:45,Chrome Mobile
5123,73,view_claims,2026-01-24 07:10:01,Chrome Mobile
5124,346,login,2026-01-24 07:25:17,Firefox Desktop
5125,883,view_coverage,2026-01-24 07:40:33,Safari iOS
5126,411,view_coverage,2026-01-24 07:55:49,Chrome Mobile
5127,141,login,2026-01-24 08:11:05,Firefox Desktop
5128,522,view_coverage,2026-01-24 08:26:21,Chrome Mobile
5129,298,message_read,2026-01-24 08:41:37,Firefox Desktop
5130,507,view_coverage,2026-01-24 08:56:53,Chrome Mobile
5131,222,view_coverage,2026-01-24 09:12:09,Safari iOS
5132,134,login,2026-01-24 09:27:25,Safari iOS
5133,639,view_claims,2026-01-24 09:42:40,Safari iOS
5134,843,view_coverage,2026-01-24 09:57:56,Safari iOS
5135,438,login,2026-01-24 10:13:12,Safari iOS
5136,451,login,2026-01-24 10:28:28,Chrome Mobile
5137,83,message_read,2026-01-24 10:43:44,Firefox Desktop
5138,949,view_claims,2026-01-24 10:59:00,Chrome Mobile
5139,492,view_coverage,2026-01-24 11:14:16,Safari iOS
5140,180,login,2026-01-24 11:29:32,Firefox Desktop
5141,72,view_coverage,2026-01-24 11:44:48,Chrome Mobile
5142,407,view_coverage,2026-01-24 12:00:04,Safari iOS
5143,903,message_read,2026-01-24 12:15:20,Safari iOS
5144,901,message_read,2026-01-24 12:30:36,Chrome Mobile
5145,812,view_claims,2026-01-24 12:45:52,Safari iOS
5146,867,view_coverage,2026-01-24 13:01:08,Safari iOS
5147,118,login,2026-01-24 13:16:23,Chrome Mobile
5148,213,view_coverage,2026-01-24 13:31:39,Safari iOS
5149,407,view_coverage,2026-01-24 13:46:55,Chrome Mobile
5150,809,view_coverage,2026-01-24 14:02:11,Chrome Mobile
5151,883,view_coverage,2026-01-24 14:17:27,Chrome Mobile
5152,609,view_coverage,2026-01-24 14:32:43,Firefox Desktop
5153,198,login,2026-01-24 14:47:59,Chrome Mobile
5154,668,view_coverage,2026-01-24 15:03:15,Firefox Desktop
5155,653,message_read,2026-01-24 15:18:31,Chrome Mobile
5156,380,message_read,2026-01-24 15:33:47,Safari iOS
5157,76,view_claims,2026-01-24 15:49:03,Safari iOS
5158,455,view_claims,2026-01-24 16:04:19,Safari iOS
5159,783,view_coverage,2026-01-24 16:19:35,Safari iOS
5160,830,message_read,2026-01-24 16:34:51,Chrome Mobile
5161,697,view_claims,2026-01-24 16:50:07,Chrome Mobile
5162,198,message_read,2026-01-24 17:05:22,Safari iOS
5163,616,view_coverage,2026-01-24 17:20:38,Firefox Desktop
5164,591,login,2026-01-24 17:35:54,Chrome Mobile
5165,955,view_coverage,2026-01-24 17:51:10,Firefox Desktop
5166,194,view_claims,2026-01-24 18:06:26,Safari iOS
5167,567,message_read,2026-01-24 18:21:42,Safari iOS
5168,229,view_coverage,2026-01-24 18:36:58,Firefox Desktop
5169,922,message_read,2026-01-24 18:52:14,Safari iOS
5170,370,login,2026-01-24 19:07:30,Safari iOS
5171,84,message_read,2026-01-24 19:22:46,Chrome Mobile
5172,384,view_coverage,2026-01-24 19:38:02,Chrome Mobile
5173,502,message_read,2026-01-24 19:53:18,Firefox Desktop
5174,928,message_read,2026-01-24 20:08:34,Safari iOS
5175,404,login,2026-01-24 20:23:50,Safari iOS
5176,728,view_claims,2026-01-24 20:39:05,Firefox Desktop
5177,325,login,2026-01-24 20:54:21,Firefox Desktop
5178,774,message_read,2026-01-24 21:09:37,Chrome Mobile
5179,888,view_claims,2026-01-24 21:24:53,Safari iOS
5180,755,login,2026-01-24 21:40:09,Firefox Desktop
5181,21,login,2026-01-24 21:55:25,Chrome Mobile
5182,832,view_coverage,2026-01-24 22:10:41,Chrome Mobile
5183,507,login,2026-01-24 22:25:57,Safari iOS
5184,792,message_read,2026-01-24 22:41:13,Firefox Desktop
5185,784,login,2026-01-24 22:56:29,Chrome Mobile
5186,750,view_coverage,2026-01-24 23:11:45,Chrome Mobile
5187,619,message_read,2026-01-24 23:27:01,Firefox Desktop
5188,864,login,2026-01-24 23:42:17,Chrome Mobile
5189,601,login,2026-01-24 23:57:33,Firefox Desktop
5190,882,login,2026-01-25 00:12:49,Chrome Mobile
5191,993,view_claims,2026-01-25 00:28:04,Safari iOS
5192,401,message_read,2026-01-25 00:43:20,Firefox Desktop
5193,689,message_read,2026-01-25 00:58:36,Firefox Desktop
5194,207,message_read,2026-01-25 01:13:52,Firefox Desktop
5195,708,message_read,2026-01-25 01:29:08,Safari iOS
5196,42,message_read,2026-01-25 01:44:24,Firefox Desktop
5197,784,view_coverage,2026-01-25 01:59:40,Chrome Mobile
5198,256,message_read,2026-01-25 02:14:56,Firefox Desktop
5199,56,view_claims,2026-01-25 02:30:12,Firefox Desktop
5200,286,view_coverage,2026-01-25 02:45:28,Safari iOS
5201,932,login,2026-01-25 03:00:44,Firefox Desktop
5202,832,login,2026-01-25 03:16:00,Firefox Desktop
5203,438,login,2026-01-25 03:31:16,Firefox Desktop
5204,191,view_claims,2026-01-25 03:46:32,Firefox Desktop
5205,883,view_coverage,2026-01-25 04:01:48,Safari iOS
5206,677,login,2026-01-25 04:17:03,Safari iOS
5207,230,view_claims,2026-01-25 04:32:19,Safari iOS
5208,974,login,2026-01-25 04:47:35,Chrome Mobile
5209,109,view_claims,2026-01-25 05:02:51,Safari iOS
5210,519,view_coverage,2026-01-25 05:18:07,Firefox Desktop
5211,593,view_claims,2026-01-25 05:33:23,Firefox Desktop
5212,451,view_claims,2026-01-25 05:48:39,Chrome Mobile
5213,254,view_coverage,2026-01-25 06:03:55,Firefox Desktop
5214,862,view_coverage,2026-01-25 06:19:11,Safari iOS
5215,411,login,2026-01-25 06:34:27,Firefox Desktop
5216,134,message_read,2026-01-25 06:49:43,Chrome Mobile
5217,957,login,2026-01-25 07:04:59,Firefox Desktop
5218,704,message_read,2026-01-25 07:20:15,Safari iOS
5219,336,message_read,2026-01-25 07:35:31,Safari iOS
5220,128,view_coverage,2026-01-25 07:50:46,Firefox Desktop
5221,91,view_coverage,2026-01-25 08:06:02,Firefox Desktop
5222,364,message_read,2026-01-25 08:21:18,Safari iOS
5223,690,message_read,2026-01-25 08:36:34,Firefox Desktop
5224,326,view_coverage,2026-01-25 08:51:50,Chrome Mobile
5225,930,login,2026-01-25 09:07:06,Safari iOS
5226,77,message_read,2026-01-25 09:22:22,Chrome Mobile
5227,278,view_coverage,2026-01-25 09:37:38,Safari iOS
5228,270,login,2026-01-25 09:52:54,Firefox Desktop
5229,116,view_coverage,2026-01-25 10:08:10,Chrome Mobile
5230,376,view_coverage,2026-01-25 10:23:26,Safari iOS
5231,206,view_claims,2026-01-25 10:38:42,Chrome Mobile
5232,798,message_read,2026-01-25 10:53:58,Firefox Desktop
5233,577,message_read,2026-01-25 11:09:14,Safari iOS
5234,708,view_coverage,2026-01-25 11:24:30,Chrome Mobile
5235,663,login,2026-01-25 11:39:45,Safari iOS
5236,505,view_coverage,2026-01-25 11:55:01,Chrome Mobile
5237,785,message_read,2026-01-25 12:10:17,Firefox Desktop
5238,762,login,2026-01-25 12:25:33,Firefox Desktop
5239,514,login,2026-01-25 12:40:49,Safari iOS
5240,287,view_coverage,2026-01-25 12:56:05,Chrome Mobile
5241,14,login,2026-01-25 13:11:21,Chrome Mobile
5242,424,message_read,2026-01-25 13:26:37,Firefox Desktop
5243,436,login,2026-01-25 13:41:53,Safari iOS
5244,698,view_coverage,2026-01-25 13:57:09,Firefox Desktop
5245,517,login,2026-01-25 14:12:25,Firefox Desktop
5246,435,login,2026-01-25 14:27:41,Chrome Mobile
5247,133,view_claims,2026-01-25 14:42:57,Firefox Desktop
5248,298,login,2026-01-25 14:58:13,Chrome Mobile
5249,203,message_read,2026-01-25 15:13:29,Safari iOS
5250,762,view_claims,2026-01-25 15:28:44,Firefox Desktop
5251,827,view_coverage,2026-01-25 15:44:00,Chrome Mobile
5252,228,view_coverage,2026-01-25 15:59:16,Firefox Desktop
5253,470,login,2026-01-25 16:14:32,Firefox Desktop
5254,158,view_claims,2026-01-25 16:29:48,Safari iOS
5255,797,view_coverage,2026-01-25 16:45:04,Chrome Mobile
5256,786,view_claims,2026-01-25 17:00:20,Safari iOS
5257,503,message_read,2026-01-25 17:15:36,Chrome Mobile
5258,49,login,2026-01-25 17:30:52,Safari iOS
5259,392,view_claims,2026-01-25 17:46:08,Chrome Mobile
5260,422,message_read,2026-01-25 18:01:24,Firefox Desktop
5261,496,message_read,2026-01-25 18:16:40,Firefox Desktop
5262,112,view_claims,2026-01-25 18:31:56,Chrome Mobile
5263,268,login,2026-01-25 18:47:12,Safari iOS
5264,218,login,2026-01-25 19:02:27,Chrome Mobile
5265,714,view_claims,2026-01-25 19:17:43,Chrome Mobile
5266,72,view_coverage,2026-01-25 19:32:59,Safari iOS
5267,916,message_read,2026-01-25 19:48:15,Chrome Mobile
5268,585,view_coverage,2026-01-25 20:03:31,Safari iOS
5269,228,view_claims,2026-01-25 20:18:47,Firefox Desktop
5270,944,message_read,2026-01-25 20:34:03,Safari iOS
5271,999,view_claims,2026-01-25 20:49:19,Safari iOS
5272,141,view_coverage,2026-01-25 21:04:35,Chrome Mobile
5273,445,login,2026-01-25 21:19:51,Safari iOS
5274,529,message_read,2026-01-25 21:35:07,Chrome Mobile
5275,795,view_claims,2026-01-25 21:50:23,Safari iOS
5276,951,view_claims,2026-01-25 22:05:39,Firefox Desktop
5277,820,login,2026-01-25 22:20:55,Safari iOS
5278,953,login,2026-01-25 22:36:11,Firefox Desktop
5279,229,message_read,2026-01-25 22:51:26,Firefox Desktop
5280,228,view_claims,2026-01-25 23:06:42,Firefox Desktop
5281,870,message_read,2026-01-25 23:21:58,Chrome Mobile
5282,15,login,2026-01-25 23:37:14,Firefox Desktop
5283,270,view_claims,2026-01-25 23:52:30,Firefox Desktop
5284,735,view_claims,2026-01-26 00:07:46,Chrome Mobile
5285,642,message_read,2026-01-26 00:23:02,Safari iOS
5286,621,login,2026-01-26 00:38:18,Chrome Mobile
5287,112,login,2026-01-26 00:53:34,Safari iOS
5288,203,view_coverage,2026-01-26 01:08:50,Chrome Mobile
5289,41,message_read,2026-01-26 01:24:06,Firefox Desktop
5290,328,message_read,2026-01-26 01:39:22,Safari iOS
5291,750,login,2026-01-26 01:54:38,Chrome Mobile
5292,206,message_read,2026-01-26 02:09:54,Chrome Mobile
5293,872,view_coverage,2026-01-26 02:25:09,Firefox Desktop
5294,506,message_read,2026-01-26 02:40:25,Firefox Desktop
5295,405,login,2026-01-26 02:55:41,Firefox Desktop
5296,409,view_coverage,2026-01-26 03:10:57,Firefox Desktop
5297,774,message_read,2026-01-26 03:26:13,Safari iOS
5298,707,view_claims,2026-01-26 03:41:29,Safari iOS
5299,966,view_claims,2026-01-26 03:56:45,Firefox Desktop
5300,434,login,2026-01-26 04:12:01,Chrome Mobile
5301,755,login,2026-01-26 04:27:17,Firefox Desktop
5302,456,view_claims,2026-01-26 04:42:33,Chrome Mobile
5303,836,view_coverage,2026-01-26 04:57:49,Firefox Desktop
5304,458,login,2026-01-26 05:13:05,Firefox Desktop
5305,262,view_claims,2026-01-26 05:28:21,Chrome Mobile
5306,368,message_read,2026-01-26 05:43:37,Safari iOS
5307,563,view_claims,2026-01-26 05:58:53,Firefox Desktop
5308,839,message_read,2026-01-26 06:14:08,Safari iOS
5309,810,view_coverage,2026-01-26 06:29:24,Chrome Mobile
5310,570,message_read,2026-01-26 06:44:40,Safari iOS
5311,900,view_coverage,2026-01-26 06:59:56,Chrome Mobile
5312,302,view_claims,2026-01-26 07:15:12,Safari iOS
5313,575,message_read,2026-01-26 07:30:28,Firefox Desktop
5314,641,login,2026-01-26 07:45:44,Chrome Mobile
5315,994,view_coverage,2026-01-26 08:01:00,Chrome Mobile
5316,808,message_read,2026-01-26 08:16:16,Firefox Desktop
5317,917,view_claims,2026-01-26 08:31:32,Chrome Mobile
5318,943,view_coverage,2026-01-26 08:46:48,Safari iOS
5319,304,login,2026-01-26 09:02:04,Safari iOS
5320,452,message_read,2026-01-26 09:17:20,Firefox Desktop
5321,362,message_read,2026-01-26 09:32:36,Safari iOS
5322,906,view_coverage,2026-01-26 09:47:52,Chrome Mobile
5323,937,login,2026-01-26 10:03:07,Safari iOS
5324,219,message_read,2026-01-26 10:18:23,Safari iOS
5325,537,message_read,2026-01-26 10:33:39,Firefox Desktop
5326,454,view_coverage,2026-01-26 10:48:55,Chrome Mobile
5327,870,login,2026-01-26 11:04:11,Safari iOS
5328,891,view_coverage,2026-01-26 11:19:27,Firefox Desktop
5329,112,message_read,2026-01-26 11:34:43,Chrome Mobile
5330,70,view_coverage,2026-01-26 11:49:59,Safari iOS
5331,36,login,2026-01-26 12:05:15,Safari iOS
5332,779,view_coverage,2026-01-26 12:20:31,Chrome Mobile
5333,712,view_coverage,2026-01-26 12:35:47,Safari iOS
5334,395,login,2026-01-26 12:51:03,Safari iOS
5335,671,message_read,2026-01-26 13:06:19,Firefox Desktop
5336,625,view_coverage,2026-01-26 13:21:35,Safari iOS
5337,282,message_read,2026-01-26 13:36:50,Firefox Desktop
5338,377,message_read,2026-01-26 13:52:06,Firefox Desktop
5339,88,login,2026-01-26 14:07:22,Safari iOS
5340,863,login,2026-01-26 14:22:38,Safari iOS
5341,300,view_coverage,2026-01-26 14:37:54,Chrome Mobile
5342,828,message_read,2026-01-26 14:53:10,Safari iOS
5343,201,message_read,2026-01-26 15:08:26,Chrome Mobile
5344,770,view_coverage,2026-01-26 15:23:42,Chrome Mobile
5345,826,message_read,2026-01-26 15:38:58,Firefox Desktop
5346,215,view_claims,2026-01-26 15:54:14,Safari iOS
5347,891,message_read,2026-01-26 16:09:30,Safari iOS
5348,977,message_read,2026-01-26 16:24:46,Firefox Desktop
